Latitude,Longitude,Elevation
50.60921000,-115.120090,1699.0
50.60920000,-115.120140,1699.0
50.60919000,-115.120180,1699.0
50.60917000,-115.120230,1699.0
50.60917000,-115.120280,1699.0
50.60919000,-115.120310,1699.0
50.60920000,-115.120360,1699.0
50.60917000,-115.120330,1699.0
50.60916000,-115.120290,1699.0
50.60916000,-115.120240,1699.0
50.60917000,-115.120180,1699.0
50.60917000,-115.120130,1699.0
50.60915000,-115.120100,1699.0
50.60912000,-115.120130,1699.0
50.60909000,-115.120160,1699.0
50.60906000,-115.120200,1699.0
50.60903000,-115.120240,1699.0
50.60900000,-115.120280,1699.0
50.60898000,-115.120300,1699.0
50.60896000,-115.120340,1699.0
50.60894000,-115.120380,1699.0
50.60891000,-115.120410,1699.0
50.60889000,-115.120440,1699.0
50.60887000,-115.120470,1699.0
50.60885000,-115.120500,1699.0
50.60882000,-115.120530,1699.0
50.60880000,-115.120550,1699.0
50.60876000,-115.120590,1699.0
50.60874000,-115.120620,1699.0
50.60872000,-115.120650,1699.0
50.60869000,-115.120680,1699.0
50.60865000,-115.120720,1699.0
50.60863000,-115.120750,1699.0
50.60861000,-115.120780,1699.0
50.60858000,-115.120810,1700.0
50.60856000,-115.120850,1702.0
50.60854000,-115.120880,1703.0
50.60852000,-115.120920,1704.0
50.60849000,-115.120940,1706.0
50.60847000,-115.120970,1707.0
50.60845000,-115.121010,1707.0
50.60843000,-115.121040,1708.0
50.60842000,-115.121080,1708.0
50.60840000,-115.121120,1709.0
50.60839000,-115.121160,1710.0
50.60837000,-115.121210,1711.0
50.60837000,-115.121260,1711.0
50.60837000,-115.121320,1711.0
50.60836000,-115.121360,1711.0
50.60835000,-115.121410,1712.0
50.60834000,-115.121470,1712.0
50.60833000,-115.121520,1713.0
50.60832000,-115.121570,1713.0
50.60831000,-115.121620,1713.0
50.60830000,-115.121660,1714.0
50.60829000,-115.121720,1714.0
50.60830000,-115.121770,1713.0
50.60829000,-115.121820,1713.0
50.60829000,-115.121870,1713.0
50.60827000,-115.121930,1713.0
50.60827000,-115.121980,1713.0
50.60828000,-115.122030,1712.0
50.60829000,-115.122090,1712.0
50.60830000,-115.122130,1711.0
50.60830000,-115.122180,1711.0
50.60829000,-115.122230,1711.0
50.60828000,-115.122280,1710.0
50.60827000,-115.122320,1709.0
50.60826000,-115.122360,1709.0
50.60825000,-115.122410,1708.0
50.60823000,-115.122450,1707.0
50.60822000,-115.122490,1706.0
50.60821000,-115.122540,1705.0
50.60820000,-115.122580,1704.0
50.60817000,-115.122630,1703.0
50.60815000,-115.122660,1702.0
50.60812000,-115.122690,1702.0
50.60810000,-115.122720,1701.0
50.60808000,-115.122750,1700.0
50.60806000,-115.122790,1699.0
50.60804000,-115.122820,1699.0
50.60801000,-115.122860,1699.0
50.60798000,-115.122890,1699.0
50.60797000,-115.122940,1700.0
50.60797000,-115.122990,1701.0
50.60795000,-115.123030,1702.0
50.60793000,-115.123060,1703.0
50.60790000,-115.123090,1704.0
50.60788000,-115.123120,1705.0
50.60786000,-115.123150,1707.0
50.60784000,-115.123180,1708.0
50.60782000,-115.123210,1710.0
50.60780000,-115.123260,1712.0
50.60778000,-115.123320,1715.0
50.60776000,-115.123370,1716.0
50.60775000,-115.123430,1715.0
50.60773000,-115.123470,1715.0
50.60770000,-115.123510,1716.0
50.60768000,-115.123530,1716.0
50.60766000,-115.123550,1717.0
50.60764000,-115.123580,1717.0
50.60762000,-115.123640,1717.0
50.60761000,-115.123690,1717.0
50.60760000,-115.123740,1717.0
50.60759000,-115.123790,1717.0
50.60759000,-115.123850,1716.0
50.60758000,-115.123900,1716.0
50.60755000,-115.123940,1716.0
50.60753000,-115.123980,1717.0
50.60752000,-115.124020,1717.0
50.60751000,-115.124070,1716.0
50.60750000,-115.124110,1716.0
50.60749000,-115.124160,1716.0
50.60748000,-115.124220,1715.0
50.60748000,-115.124260,1715.0
50.60746000,-115.124320,1715.0
50.60745000,-115.124360,1715.0
50.60744000,-115.124410,1714.0
50.60744000,-115.124450,1714.0
50.60742000,-115.124510,1714.0
50.60740000,-115.124550,1714.0
50.60738000,-115.124600,1714.0
50.60735000,-115.124640,1714.0
50.60733000,-115.124690,1714.0
50.60732000,-115.124730,1714.0
50.60731000,-115.124770,1714.0
50.60730000,-115.124830,1713.0
50.60730000,-115.124880,1713.0
50.60729000,-115.124930,1712.0
50.60729000,-115.124980,1712.0
50.60729000,-115.125020,1711.0
50.60729000,-115.125080,1710.0
50.60728000,-115.125120,1710.0
50.60727000,-115.125170,1710.0
50.60725000,-115.125210,1710.0
50.60724000,-115.125250,1709.0
50.60723000,-115.125300,1709.0
50.60721000,-115.125340,1709.0
50.60719000,-115.125370,1710.0
50.60716000,-115.125380,1711.0
50.60713000,-115.125400,1712.0
50.60709000,-115.125420,1713.0
50.60707000,-115.125440,1714.0
50.60704000,-115.125480,1715.0
50.60702000,-115.125510,1715.0
50.60700000,-115.125550,1715.0
50.60698000,-115.125590,1716.0
50.60698000,-115.125630,1716.0
50.60697000,-115.125680,1716.0
50.60695000,-115.125730,1716.0
50.60694000,-115.125780,1716.0
50.60692000,-115.125820,1717.0
50.60692000,-115.125870,1716.0
50.60691000,-115.125930,1717.0
50.60691000,-115.125980,1716.0
50.60691000,-115.126030,1716.0
50.60691000,-115.126090,1716.0
50.60691000,-115.126160,1716.0
50.60691000,-115.126200,1716.0
50.60690000,-115.126260,1716.0
50.60688000,-115.126310,1717.0
50.60686000,-115.126350,1718.0
50.60684000,-115.126390,1719.0
50.60682000,-115.126430,1720.0
50.60679000,-115.126460,1721.0
50.60677000,-115.126500,1723.0
50.60676000,-115.126540,1723.0
50.60676000,-115.126600,1723.0
50.60677000,-115.126650,1723.0
50.60679000,-115.126690,1722.0
50.60682000,-115.126740,1720.0
50.60683000,-115.126780,1719.0
50.60683000,-115.126830,1719.0
50.60682000,-115.126880,1720.0
50.60680000,-115.126920,1721.0
50.60679000,-115.126970,1722.0
50.60678000,-115.127020,1722.0
50.60677000,-115.127070,1723.0
50.60677000,-115.127120,1723.0
50.60676000,-115.127180,1724.0
50.60676000,-115.127230,1724.0
50.60676000,-115.127290,1723.0
50.60676000,-115.127360,1722.0
50.60676000,-115.127410,1722.0
50.60675000,-115.127470,1722.0
50.60675000,-115.127520,1721.0
50.60675000,-115.127570,1720.0
50.60676000,-115.127630,1719.0
50.60677000,-115.127690,1718.0
50.60678000,-115.127750,1717.0
50.60678000,-115.127800,1716.0
50.60679000,-115.127850,1716.0
50.60680000,-115.127900,1715.0
50.60679000,-115.127950,1716.0
50.60678000,-115.128000,1717.0
50.60677000,-115.128060,1718.0
50.60676000,-115.128100,1719.0
50.60673000,-115.128130,1720.0
50.60671000,-115.128150,1722.0
50.60668000,-115.128180,1724.0
50.60667000,-115.128240,1724.0
50.60668000,-115.128310,1724.0
50.60669000,-115.128340,1723.0
50.60672000,-115.128390,1721.0
50.60674000,-115.128440,1720.0
50.60676000,-115.128480,1719.0
50.60678000,-115.128510,1718.0
50.60680000,-115.128550,1717.0
50.60680000,-115.128610,1717.0
50.60679000,-115.128660,1718.0
50.60678000,-115.128710,1719.0
50.60678000,-115.128770,1719.0
50.60678000,-115.128820,1719.0
50.60679000,-115.128870,1719.0
50.60678000,-115.128920,1720.0
50.60677000,-115.128960,1720.0
50.60676000,-115.129010,1721.0
50.60676000,-115.129070,1721.0
50.60676000,-115.129140,1722.0
50.60678000,-115.129180,1720.0
50.60682000,-115.129190,1718.0
50.60685000,-115.129210,1716.0
50.60687000,-115.129240,1714.0
50.60689000,-115.129290,1713.0
